"Schoolid","School_Name","medium","Latitude","Longitude","shift","low_class","High_class","Z_ID","Zone_Name","D_ID","District_name","SchManagement","SchCategory"
"1001144","Shahadara, Gali Jain Mandir-Jain Sec. School","N/A","28.671841083873499","77.288312765086403","Morning","6","10","1001","Zone-01","10","East","Aided","Secondary Schools"
"1001145","Sanatan Dharam Sr. Sec. School shahdara","N/A","28.668021351141402","77.289843428495303","Morning","Nursery","12","1001","Zone-01","10","East","Aided","Sarvodaya Sr. Secondary Schools"
"1001146","Shahadara, Anaj Mandi-Lalita PD Arya Girls Sr. Sec. School","N/A","28.669518168677499","77.291363202809606","Morning","6","12","1001","Zone-01","10","East","Aided","Senior Secondary Schools"
"1001147","Shankar Nagar-Dav No. 2 Sr. Sec. School","N/A","28.6640102380793","77.272871236158196","Morning","6","12","1001","Zone-01","10","East","Aided","Senior Secondary Schools"
"1001148","Old Seelampur East-Nehru Adarh Sr. Sec. School","N/A","28.669432866661399","77.2771935860806","Morning","6","12","1001","Zone-01","10","East","Aided","Senior Secondary Schools"
"1001149","Shankar Nagar-R. A. Geeta Sr. Sec. School","N/A","28.663489619690701","77.272843433794804","Morning","6","12","1001","Zone-01","10","East","Aided","Senior Secondary Schools"
"1001150","Krishan Nagar-Ratan Devi Girls Sr. Sec. School","N/A","28.661590230401899","77.279557468394799","Morning","6","12","1001","Zone-01","10","East","Aided","Senior Secondary Schools"
"1001206","PREMALA BAI CHAVAN SCHOOL FOR THE DEAF","N/A","28.644727694162899","77.302807425614802","Morning","Nursery","8","1001","Zone-01","10","East","Aided","Sarvodaya Middle Schools"
"1002349","KERALA EDUCATION SOCIETY SENIOR SEC.SCHOOL","N/A","28.615311820576","77.340391860776293","Morning","6","12","1002","Zone-02","10","East","Aided","Senior Secondary Schools"
"1003196","Khurenji Khas-Alok Bharti Sec. School","N/A","28.643609127563099","77.279361594869698","Morning","6","10","1003","Zone-03","10","East","Aided","Secondary Schools"
"1003197","Gandhi Nagar-Dav No.1 Sr. Sec. School","N/A","28.665413381712899","77.264358310354993","Morning","6","12","1003","Zone-03","10","East","Aided","Senior Secondary Schools"
"1003198","Gandhi Nagar-Guru Nanak Girsl Sr. Sec. School","N/A","28.664492686953","77.261417129123799","Morning","6","12","1003","Zone-03","10","East","Aided","Senior Secondary Schools"
"1003199","Jagatpuri, Block-B-Mahamana Middle School","N/A","28.647925301562498","77.291777556030894","Morning","6","8","1003","Zone-03","10","East","Aided","Middle Schools"
"1003200","Geeta Colony-Goswami Ganesh Dutt Middle school","N/A","28.656684777088898","77.271878442252103","Morning","6","8","1003","Zone-03","10","East","Aided","Middle Schools"
"1003201","Kailash Nagar, Gli No. 2-Jain Kanya Middle School","N/A","28.666352726411699","77.257319104519297","Morning","6","8","1003","Zone-03","10","East","Aided","Middle Schools"
"1104159","Karwal Nagar-Alok Punj Sec. School","N/A","28.729988574016101","77.2720070332457","Morning","6","10","1104","Zone-04","11","North East","Aided","Secondary Schools"
"1104160","New Usmanpur-Vijay Jyoti Middle School","N/A","28.7056367672579","77.274746140587595","Morning","6","8","1104","Zone-04","11","North East","Aided","Middle Schools"
"1105135","Loni Road, Balbir Nagar-Arwachin Bharti Bhawann Sec. School","N/A","28.682787058138299","77.291925104247696","Morning","6","12","1105","Zone-05","11","North East","Aided","Senior Secondary Schools"
"1105137","Jafrabad, Main Road-Dr. Zakir Hussain Memo. Sr. Sec. School","N/A","28.681370479086901","77.273860281379896","Morning","6","12","1105","Zone-05","11","North East","Aided","Senior Secondary Schools"
"1106143","Moti Ram Memo. Girls Sr.Sec. School","N/A","28.685093268917601","77.322364860249195","Morning","6","12","1106","Zone-06","11","North East","Aided","Senior Secondary Schools"
"1106144","Shahadara, Mandoli Road-Nehru Memo Middle school","N/A","28.687674877278599","77.298239550124904","Morning","6","8","1106","Zone-06","11","North East","Aided","Middle Schools"
"1106266","Shahadara-Mukherjee Memo. Sr. Sec. School","N/A","28.684848260682099","77.322533075928206","Evening","6","12","1106","Zone-06","11","North East","Aided","Senior Secondary Schools"
"1207072","Shakti Nagar-Bhartiya Vidyalaya","N/A","28.680835633381498","77.188524600538102","Morning","6","8","1207","Zone-07","12","North","Aided","Middle Schools"
"1207131","Rajniwas Marg-B. M. Gange Sr. Sec. School","N/A","28.673602880267499","77.222091109652297","Morning","6","12","1207","Zone-07","12","North","Aided","Senior Secondary Schools"
"1207132","Bengali Boys Sr. Sec. School,Alipur Road","N/A","28.6803030035863","77.2215366565609","Morning","6","12","1207","Zone-07","12","North","Aided","Senior Secondary Schools"
"1207134","University Campus, Mourice N-University social center Sec. School","N/A","28.6873062081409","77.204763041940794","Morning","6","10","1207","Zone-07","12","North","Aided","Secondary Schools"
"1207135","Kamla Nagar-Birla Arya Girls Sr. Sec. School","N/A","28.679050931878798","77.202564008855305","Morning","6","12","1207","Zone-07","12","North","Aided","Senior Secondary Schools"
"1207136","Kamla Nagar-Birla Boys Sr. Sec. School","N/A","28.679161228506299","77.201852570205403","Morning","6","12","1207","Zone-07","12","North","Aided","Senior Secondary Schools"
"1207137","Boulevard Road-Butler Memo Sr. Sec. School","N/A","28.6693444368054","77.214997579939507","Morning","6","12","1207","Zone-07","12","North","Aided","Senior Secondary Schools"
"1207139","Roop Nagar-Dhanpat Mal Virmani Sr. Sec. School","N/A","28.686311973746001","77.202872555670794","Morning","6","12","1207","Zone-07","12","North","Aided","Senior Secondary Schools"
"1207140","Singh Sabha Road-Guru Nanak Girls Sr. Sec. School","N/A","28.6735309113329","77.203866412016197","Morning","Nursery","12","1207","Zone-07","12","North","Aided","Sarvodaya Sr. Secondary Schools"
"1207141","Kashmiri Gate-Happy Sr. Sec. School","N/A","null","null","Morning","6","12","1207","Zone-07","12","North","Aided","Senior Secondary Schools"
"1207142","Neo Arts Co-ed Middle School","N/A","28.71302","77.158752","Morning","6","8","1309","Zone-09","13","North West A","Aided","Middle Schools"
"1207144","Shakti Nagar-R. B. Ram Roop Vidya Mandir","N/A","28.676588901966401","77.190379767731102","Morning","6","12","1207","Zone-07","12","North","Aided","Senior Secondary Schools"
"1207145","Sabzi Mandi-Rawalpindi S. D. Sr. Sec. School","N/A","28.670597174836001","77.207656612059907","Morning","6","12","1207","Zone-07","12","North","Aided","Senior Secondary Schools"
"1207146","S. M. Jain Sr. Sec. School,B-Block,Shalimar Bagh","N/A","28.680826591866499","77.201381908119302","Morning","6","12","1309","Zone-09","13","North West A","Aided","Senior Secondary Schools"
"1207147","Rajniwas Marg-SS LT Gujrat Sr. Sec. School","N/A","28.6728003873958","77.224224323305606","Morning","6","12","1207","Zone-07","12","North","Aided","Senior Secondary Schools"
"1207148","Shakti Nagar-Sri Hanuman Mandir School","N/A","28.6791750352834","77.191937279467894","Morning","6","10","1207","Zone-07","12","North","Aided","Secondary Schools"
"1207221","Tees Hazari-Queen Marys Sr. Sec. School","N/A","28.665966246604199","77.213154672542302","Morning","6","12","1207","Zone-07","12","North","Aided","Senior Secondary Schools"
"1207222","Rajniwas Marg-The United Christian Sr. Sec. School","N/A","28.6736787525886","77.223532685918599","Morning","6","12","1207","Zone-07","12","North","Aided","Senior Secondary Schools"
"1207223","Rajpur Road-Victoria Sr. Sec. School","N/A","28.669007529242499","77.216585045747394","Morning","6","12","1207","Zone-07","12","North","Aided","Senior Secondary Schools"
"1207224","Sabzi Mandi-Sh. S.S.D. Jain Middle School","N/A","28.668012553557102","77.208355323525794","Morning","Nursery","8","1207","Zone-07","12","North","Aided","Sarvodaya Middle Schools"
"1208114","Teliwara-Arya Girls Sr. Sec. School","N/A","28.661653874578001","77.214933732099695","Morning","6","12","1208","Zone-08","12","North","Aided","Senior Secondary Schools"
"1208115","Bhagirath Place-B. N. Rastogi Sr. Sec. School","N/A","null","null","Morning","6","12","1208","Zone-08","12","North","Aided","Senior Secondary Schools"
"1208116","Pahari Dhiraj-Bansi Dhar Memo Sr. Sec. School","N/A","28.660098270418999","77.208294880808793","Morning","6","12","1208","Zone-08","12","North","Aided","Senior Secondary Schools"
"1208117","Kishan Ganj-D. C. M. Boys Sr. Sec. School","N/A","28.660395713593701","77.193996584549694","Evening","6","12","1208","Zone-08","12","North","Aided","Senior Secondary Schools"
"1208118","Kishan Ganj-D. C. M. Girls Sr. Sec. School","N/A","28.660425525651601","77.194058339745297","Morning","6","12","1208","Zone-08","12","North","Aided","Senior Secondary Schools"
"1208120","Old Rohtak Road, Rambagh-Govind Ram Gurukul Sr. Sec. School","N/A","28.665978074746501","77.203029865990104","Morning","6","12","1208","Zone-08","12","North","Aided","Senior Secondary Schools"
"1208121","Sadar Bazar-Hira Lal Jain Sr. Sec. School","N/A","28.658278541335001","77.213156292940596","Morning","6","12","1208","Zone-08","12","North","Aided","Senior Secondary Schools"
"1208122","Sadar Bazar-Jain Samnopask Sr. Sec. School","N/A","28.6587636939107","77.213178845500195","Morning","6","12","1208","Zone-08","12","North","Aided","Senior Secondary Schools"
"1208123","Kucha Seth-Jain Sanskrit Comm Sr. Sec. School","N/A","28.653734695241099","77.233146633812694","Morning","Nursery","12","1208","Zone-08","12","North","Aided","Sarvodaya Sr. Secondary Schools"
"1208124","Pahari Dhiraj-L. D. Jain Sr. Sec. School","N/A","28.660329562586199","77.209237037410801","Morning","6","12","1208","Zone-08","12","North","Aided","Senior Secondary Schools"
"1208125","Fatehpuri, Bagh Dewan-L. N. Girdhari Lal Sr. Sec. School","N/A","28.658634765166799","77.225538913694194","Morning","6","12","1208","Zone-08","12","North","Aided","Senior Secondary Schools"
"1208126","Khari Bawli, Kucha Chalan- Sh.Laxmi Girls Sr. Sec. School","N/A","28.657744590213799","77.219838317871506","Morning","6","12","1208","Zone-08","12","North","Aided","Senior Secondary Schools"
"1208127","Fatehpuri-Muslim Sr. Sec. School","N/A","28.6562403482565","77.222657126450798","Morning","6","12","1208","Zone-08","12","North","Aided","Senior Secondary Schools"
"1208128","Pahari Dhiraj-Phool Chand Vaish School","N/A","28.658268255852299","77.207689665316096","Morning","6","12","1208","Zone-08","12","North","Aided","Senior Secondary Schools"
"1208129","Shahi Idgah Road-Quami Sr. Sec. School","N/A","28.654494347840998","77.206027883842495","General","Nursery","12","1208","Zone-08","12","North","Aided","Sarvodaya Sr. Secondary Schools"
"1208130","Chandni Chowkm Kucha Natwan-Ramjas No. 3 Sr. Sec. School","N/A","28.658491637800601","77.228739891703796","Morning","6","12","1208","Zone-08","12","North","Aided","Senior Secondary Schools"
"1208131","Chandni Chowkm, Katra Neel-RSL Narain Saraswati Girls Sr. Sec. School","N/A","28.657677469909199","77.226073182995407","Morning","6","12","1208","Zone-08","12","North","Aided","Senior Secondary Schools"
"1208132","Pul Bangash-S G T B Girls Sr. Sec. School","N/A","28.6631122527358","77.207813577767993","Morning","6","12","1208","Zone-08","12","North","Aided","Senior Secondary Schools"
"1208134","Bara Hindu Rao-Shafique Memo Sr. Sec. School","N/A","28.658720638329498","77.205710190583005","Morning","Nursery","12","1208","Zone-08","12","North","Aided","Sarvodaya Sr. Secondary Schools"
"1208135","Doriwalan, Guru Gobind Singh Marg,Karol Bagh, New Delhi-5","N/A","28.657168746852399","77.199033992640494","Morning","Nursery","12","1208","Zone-08","12","North","Aided","Sarvodaya Sr. Secondary Schools"
"1208136","Shastri Nagar-Shahid Udham Singh Co-ed Sec.School","N/A","28.673374056299","77.183384627446799","Morning","6","10","1208","Zone-08","12","North","Aided","Secondary Schools"
"1208137","Bara Hindu Rao, Ahta Kendra-Shri Guru Nanak Khalsa School","N/A","28.657157687336099","77.206240436524297","Morning","6","10","1208","Zone-08","12","North","Aided","Secondary Schools"
"1208138","Teliwara-Shri Shiv Kutti Middle School","N/A","28.661101923961098","77.216201167379396","Morning","6","8","1208","Zone-08","12","North","Aided","Middle Schools"
"1208139","Chandni Chowk, Sis Ganj-S G T B Sr. Sec. School","N/A","28.655809860735999","77.232175672031701","Morning","6","12","1208","Zone-08","12","North","Aided","Senior Secondary Schools"
"1208220","Pahari Dhiraj-Vidya Gian Mandir Sr. Sec. School","N/A","null","null","Morning","Nursery","12","1208","Zone-08","12","North","Aided","Sarvodaya Sr. Secondary Schools"
"1208228","DAU DAYAL ARYAVEDIC SR SEC SCH NAYA BANS DLI","N/A","28.656389483220401","77.2203681160819","Morning","6","12","1208","Zone-08","12","North","Aided","Senior Secondary Schools"
"1309137","Nirankari Colony-Sant Nirankari Girls Sr. Sec. School","N/A","28.715482204683699","77.208742815403298","Morning","Nursery","12","1309","Zone-09","13","North West A","Aided","Sarvodaya Sr. Secondary Schools"
"1309138","Nirankari Colony-Sant Nirankari Boys Sr. Sec. School","N/A","28.715457663349099","77.208903616009295","Evening","6","12","1309","Zone-09","13","North West A","Aided","Senior Secondary Schools"
"1310056","Khera Khurd-St. John Co-ed Sec. School","N/A","28.773254576337401","77.096776244133196","Morning","6","10","1310","Zone-10","13","North West A","Aided","Secondary Schools"
"1310206","Samaipur Badli-Dav Sr. Sec. School","N/A","28.743590224184501","77.142068948534202","Morning","6","12","1310","Zone-10","13","North West A","Aided","Senior Secondary Schools"
"1310207","Khera Garhi-V. S. Agriculture Sr. Sec. School","N/A","28.767597057510699","77.123936299635702","Morning","6","12","1310","Zone-10","13","North West A","Aided","Senior Secondary Schools"
"1310208","Libaspur-Adarsh Sr. Sec. School","N/A","28.7529407842243","77.148280556008999","Morning","6","12","1310","Zone-10","13","North West A","Aided","Senior Secondary Schools"
"1310210","Harewali,Adarsh Sanskrit Vidya Peeth","N/A","28.833099191594599","77.009441709125397","Morning","6","12","1310","Zone-10","13","North West A","Aided","Senior Secondary Schools"
"1411126","Keshavpuram, B-3-Manender Shakti Vidyalaya","N/A","28.688312736853099","77.161431614132894","Morning","6","12","1411","Zone-11","14","North West B","Aided","Senior Secondary Schools"
"1412098","Kanjhawala-Haryana Shakti Sr. Sec. School","N/A","28.7130280852978","77.003368810860493","Morning","6","12","1412","Zone-12","14","North West B","Aided","Senior Secondary Schools"
"1412099","Karala-Sri Ram Rishi sanskrit Mahavidyalaya","N/A","null","null","Morning","6","12","1412","Zone-12","14","North West B","Aided","Senior Secondary Schools"
"1412246","Sultanpuri,J.J. Colony-Geeta S.S. School, No.2","N/A","28.696385165672901","77.073162115561104","Morning","Nursery","12","1412","Zone-12","14","North West B","Aided","Sarvodaya Sr. Secondary Schools"
"1514045","Jail Road, Fateh Nagar-Sukho Khalsa Sr. Sec. School","N/A","28.6337844430895","77.096365050230105","Morning","6","12","1514","Zone-14","15","West A","Aided","Senior Secondary Schools"
"1515081","Subhash Nagar-Kalgidhar Khalsa Sr. Sec. School","N/A","28.636100504974099","77.122447572937006","Morning","6","12","1515","Zone-15","15","West A","Aided","Senior Secondary Schools"
"1515082","Punjabi Bagh-Swami Shiva Nand Memo Sr. Sec. School","N/A","28.668013029067499","77.145123340067997","Morning","6","10","1515","Zone-15","15","West A","Aided","Secondary Schools"
"1515083","Raghubir Nagar-Sri Hanuman Sanskri Mahavidyalaya","N/A","28.652429433079199","77.102120733582694","Morning","6","12","1515","Zone-15","15","West A","Aided","Senior Secondary Schools"
"1516073","Anand Parbat-Ramjas No. -2 Sr. Sec. School","N/A","28.657195051663901","77.175353616949707","Morning","6","12","1516","Zone-16","15","West A","Aided","Senior Secondary Schools"
"1516074","Moti Nagar-Bhai Biba Singh Khalsa Sr. Sec. School","N/A","28.660463899100499","77.139899567032799","Morning","Nursery","12","1516","Zone-16","15","West A","Aided","Sarvodaya Sr. Secondary Schools"
"1516075","Shivaji Marg-S. B. Mills Sr. Sec. School","N/A","28.664933941797699","77.148740378246501","Morning","6","12","1516","Zone-16","15","West A","Aided","Senior Secondary Schools"
"1516076","Kirti Nagar-S. D. Gujrati Sec. School","N/A","28.6486917208702","77.141721120467096","Morning","6","10","1516","Zone-16","15","West A","Aided","Secondary Schools"
"1516077","East Patel Nagar-P. G. Dav Sr. Sec. School","N/A","28.647615879931301","77.168331207187805","Morning","6","12","1516","Zone-16","15","West A","Aided","Senior Secondary Schools"
"1516078","East Patel Nagar-Bhai Joga Singh Khalsa Girls Sr. Sec. School","N/A","28.648274491591401","77.171069949713598","Morning","Nursery","12","1516","Zone-16","15","West A","Aided","Sarvodaya Sr. Secondary Schools"
"1516079","East Patel Nagar-S.D. Girls Sr. Sec. School","N/A","28.647542325846601","77.170130510571894","Morning","6","12","1516","Zone-16","15","West A","Aided","Senior Secondary Schools"
"1516080","Ranjit Nagar-Maharaja Ranjit Singh Middle School","N/A","28.644389356875202","77.167986797646606","Morning","Nursery","8","1516","Zone-16","15","West A","Aided","Sarvodaya Middle Schools"
"1516081","Shadipur-Shri Guru Arjan Dev Sec. School","N/A","28.6474074648455","77.162203490778595","Morning","6","10","1516","Zone-16","15","West A","Aided","Secondary Schools"
"1516082","Ramesh Nagar-Shri Moti Nath Sanskrit Vidyalaya","N/A","28.651911073363198","77.130878565071399","Evening","6","12","1516","Zone-16","15","West A","Aided","Senior Secondary Schools"
"1617072","Paschim Vihar -Sh. Mahavir Vidyapeeth School","N/A","28.674799290366501","77.104942265977201","Evening","6","12","1617","Zone-17","16","West B","Aided","Senior Secondary Schools"
"1618079","Janakpuri, Block-B-D. T. E. A. Sr. Sec. School","N/A","28.626546583043599","77.086448047413199","Morning","Nursery","12","1618","Zone-18","16","West B","Aided","Sarvodaya Sr. Secondary Schools"
"1618080","Janakpuri, B-3-Andhra Education Society Sr. Sec. School","N/A","28.627085763682999","77.091008899074694","Morning","6","12","1618","Zone-18","16","West B","Aided","Senior Secondary Schools"
"1618081","Vikaspuri, Block-M-Kerala Sr. Sec. School","N/A","28.633080293624801","77.077132122724507","Morning","6","12","1618","Zone-18","16","West B","Aided","Senior Secondary Schools"
"1618082","Vikaspuri, Krishi  Apartment-Adarsh Sec. School","N/A","28.636705396714","77.0636445149308","Morning","6","10","1618","Zone-18","16","West B","Aided","Secondary Schools"
